Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber
Ballston Spa Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,304,5444,-1
Bath Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,447,5330,-1
Beacon,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,769,14342,-1
Bedford Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,76,18403,-1
Bethlehem Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1031,32862,-1
Bolivar Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,15,1069,-1
Bolton Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,52,2129,-1
Boonville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,14,1996,-1
Brant Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,70,1801,-1
Brewster,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,14,2088,-1
Briarcliff Manor Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,38,7864,-1
Brighton Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2192,33701,-1
Brockport Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,400,8269,-1
Bronxville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,112,6452,-1
Brownville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,18,1052,-1
Buchanan Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,24,2223,-1
Cairo Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,68,6411,-1
Cambridge Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,74,1786,-1
Camden Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,172,2219,-1
Camillus Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,637,23245,-1
Canandaigua,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,765,11054,-1
Canisteo Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,92,2175,-1
Canton Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,180,6065,-1
Cape Vincent Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,14,785,-1
Carmel Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,570,34119,-1
Carroll Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,20,3410,-1
Carthage Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,208,3734,-1
Catskill Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,285,4128,-1
Cayuga Heights Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,100,3626,-1
Cazenovia Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,132,2956,-1
Central Square Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,70,1749,-1
Centre Island Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,8,441,-1
Chatham Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,152,1639,-1
Cheektowaga Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,5813,76671,-1
Chester Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,122,9972,-1
Chester Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,304,3548,-1
Chittenango Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,150,4811,-1
Cicero Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1065,28288,-1
Clarkstown Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,3586,78365,-1
Clifton Springs Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,32,2117,-1
Clyde Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,72,2043,-1
Cobleskill Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,332,4486,-1
Coeymans Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,127,7939,-1
Cohoes,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,685,14884,-1
Colchester Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,0,1988,-1
Colonie Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,4635,77078,-1
Cooperstown Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,58,1849,-1
Copake Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,52,3187,-1
Cornwall Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,6,9724,-1
Crawford Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,156,9492,-1
Cuba Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,248,3217,-1
Dansville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,250,4363,-1
Deerpark Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,300,8495,-1
Delhi Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,90,2749,-1
Depew Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,743,14966,-1
Deposit Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,40,1547,-1
Dewitt Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1264,21202,-1
Dexter Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2,1194,-1
Dobbs Ferry Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,284,11151,-1
Dolgeville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,124,1973,-1
Dryden Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,234,1807,-1
Durham Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,20,2664,-1
East Chester Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,422,18612,-1
East Greenbush Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,841,16873,-1
East Hampton Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1007,19860,-1
East Hampton Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,280,1395,-1
East Rochester Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,280,6153,-1
East Syracuse Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,349,2924,-1
Eden Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,90,7604,-1
Ellenville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,256,3851,-1
Ellicott Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,472,5162,-1
Ellicottville,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,226,518,-1
Elmira Heights Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,190,3849,-1
Elmira Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,10,5808,-1
Elmsford Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,99,4722,-1
Endicott Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1294,12103,-1
Evans Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,710,16561,-1
Fairport Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,82,5382,-1
Fallsburg Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,475,12285,-1
Fishkill Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,549,19772,-1
Fishkill Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,60,1666,-1
Floral Park Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,191,15699,-1
Fort Plain Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,162,2144,-1
Frankfort Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,119,4704,-1
Franklinville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,86,1659,-1
Fredonia Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,654,10982,-1
Freeport Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2482,43458,-1
Friendship Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,24,1788,-1
Fulton City,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1116,10956,-1
Garden City Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,726,22314,-1
Gates Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1965,28357,-1
Geddes Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,467,10269,-1
Geneseo Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,256,7679,-1
Germantown Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,6,1929,-1
Glen Cove,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,500,26661,-1
Glen Park Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,10,501,-1
Glenville Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,774,21844,-1
Goshen Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,108,8257,-1
Goshen Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,162,5553,-1
Gouverneur Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,417,3925,-1
Granville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,93,2490,-1
Great Neck Estates Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,10,2760,-1
Greece Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,5345,92282,-1
Greenburgh Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1410,43314,-1
Greene Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,0,1597,-1
Green Island Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,130,2529,-1
Greenwich Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,70,1791,-1
Greenwood Lake Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,110,3382,-1
Groton Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,138,2380,-1
Guilderland Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1986,32840,-1
Hamburg Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2078,43642,-1
Hamburg Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,454,9231,-1
Hammondsport Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,34,717,-1
Hancock Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,10,1050,-1
Harriman Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,26,2312,-1
Harrison Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,549,26710,-1
Hastings-on-Hudson Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,292,7887,-1
Haverstraw Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1009,37489,-1
Hempstead Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,3014,53443,-1
Herkimer Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,857,6824,-1
Highland Falls Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,94,3674,-1
Holley Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,92,1645,-1
Homer Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,120,3135,-1
Horseheads Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,314,6193,-1
Hudson Falls Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,315,6491,-1
Hunter Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,18,2650,-1
Huntington Bay Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,28,1504,-1
Hyde Park Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,456,19992,-1
Ilion Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,493,7844,-1
Independence Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,8,1009,-1
Inlet Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,20,363,-1
Irondequoit Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,3151,49101,-1
Irvington Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,58,6615,-1
Johnson City Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1901,14384,-1
Johnstown,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,631,8354,-1
Jordan Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,6,1297,-1
Kenmore Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,732,14652,-1
Kensington Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,8,1193,-1
Kent Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,192,13999,-1
Kings Point Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,38,5351,-1
Lackawanna,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1168,17202,-1
Lake Placid Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,142,2700,-1
Lake Success Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,90,2869,-1
Lakewood-Busti,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,560,7273,-1
Lancaster Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1061,23380,-1
Larchmont Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,166,6517,-1
Le Roy Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,244,4057,-1
Lewisboro Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,80,12425,-1
Lewiston Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,419,16604,-1
Liberty Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,389,3804,-1
Liverpool Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,66,2305,-1
Lloyd Harbor Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,34,3722,-1
Lloyd Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,253,10623,-1
Lowville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,188,3077,-1
Lynbrook Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,381,19656,-1
Lyons Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,350,3334,-1
Macedon Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,130,8770,-1
Malone Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,538,5649,-1
Malverne Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,98,8785,-1
Mamaroneck Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,304,11466,-1
Mamaroneck Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,300,18309,-1
Manchester Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,0,1411,-1
Manlius Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,920,24597,-1
Marcellus Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,22,1792,-1
Marlborough Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,318,8178,-1
Massena Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,835,10286,-1
Mechanicville,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,220,4827,-1
Medina Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,520,5933,-1
Menands Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,351,3734,-1
Middleport Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,72,1746,-1
Monroe Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,734,8172,-1
Montgomery Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,22,4977,-1
Monticello Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,455,6240,-1
Moravia Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,26,1263,-1
Moriah Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,24,3400,-1
Mount Hope Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,62,7540,-1
Mount Kisco Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,386,10314,-1
Mount Morris Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,214,2804,-1
Mount Pleasant Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,390,26257,-1
Mount Vernon,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,4529,68081,-1
Nassau Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,66,1098,-1
Newark Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,671,8871,-1
New Berlin Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,116,1672,-1
Newburgh Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2581,31293,-1
New Castle Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,220,17598,-1
New Hartford Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1456,18875,-1
New Paltz Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,598,14279,-1
New Rochelle,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2868,73648,-1
New Windsor Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,993,25211,-1
New York Mills Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,107,3245,-1
Niagara Falls,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,7086,50321,-1
Niskayuna Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,814,21735,-1
Nissequogue Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,18,1608,-1
Norfolk Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,96,4469,-1
North Castle Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,144,12173,-1
North Greenbush Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,538,11833,-1
Northport Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,152,7633,-1
North Syracuse Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,171,6477,-1
North Tonawanda,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1276,30564,-1
Northville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,22,1146,-1
Nunda Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,30,2892,-1
Ocean Beach Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,110,147,-1
Ogden Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,797,19177,-1
Old Brookville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,144,2310,-1
Old Westbury Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,54,5329,-1
Oneonta City,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,860,12785,-1
Orangetown Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1030,36021,-1
Orchard Park Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,768,28384,-1
Oriskany Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,44,1373,-1
Ossining Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,30,5678,-1
Ossining Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,575,23687,-1
Oswego City,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1588,16897,-1
Oxford Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,8,1493,-1
Oyster Bay Cove Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,16,2290,-1
Painted Post Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,152,1738,-1
Peekskill,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,525,24699,-1
Pelham Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,240,6418,-1
Penn Yan Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,362,5025,-1
Perry Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,181,3571,-1
Phelps Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2,1879,-1
Piermont Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,56,2541,-1
Pine Plains Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,28,2676,-1
Plattekill Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,275,10755,-1
Plattsburgh City,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1268,19219,-1
Pleasantville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,10,7069,-1
Port Byron Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,0,1207,-1
Port Chester Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1458,27939,-1
Port Dickinson Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,32,1557,-1
Portville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,8,927,-1
Port Washington,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,246,18808,-1
Poughkeepsie Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2741,42538,-1
Pound Ridge Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,194,4915,-1
Pulaski Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,132,2244,-1
Quogue Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,80,1174,-1
Ramapo Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1676,77482,-1
Red Hook Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,112,1991,-1
Rensselaer City,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,464,7760,-1
Rhinebeck Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,96,2982,-1
Riverhead Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2288,36120,-1
Rockville Centre Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,644,24188,-1
Rosendale Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,112,6138,-1
Rotterdam Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1616,30025,-1
Rouses Point Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,20,2265,-1
Rye Brook Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,188,9575,-1
Sag Harbor Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,66,2423,-1
Sands Point Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,26,2848,-1
Saranac Lake Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,334,4689,-1
Saugerties Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,569,19375,-1
Scarsdale Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,440,17530,-1
Schodack Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,200,11453,-1
Schoharie Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,20,957,-1
Scotia Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,457,7978,-1
Seneca Falls Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,145,6539,-1
Shandaken Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,212,2990,-1
Shawangunk Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,267,12570,-1
Shelter Island Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,102,2555,-1
Sherburne Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,62,1374,-1
Sherrill,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,42,3077,-1
Shortsville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,0,1301,-1
Sidney Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,389,3541,-1
Silver Creek Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,79,2757,-1
Skaneateles Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,10,2544,-1
Sleepy Hollow Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,236,10212,-1
Sodus Point Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,20,1091,-1
Sodus Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,96,1572,-1
Solvay Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,437,6318,-1
Southampton Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2393,52425,-1
Southampton Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,312,4502,-1
South Glens Falls Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,188,3371,-1
South Nyack Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,99,3306,-1
Southold Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,545,20444,-1
Spring Valley Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1524,24965,-1
Stillwater Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,54,6556,-1
St. Johnsville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,14,1574,-1
Stockport Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,28,2750,-1
Stony Point Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,212,15050,-1
Suffern Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,120,10917,-1
Tarrytown Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,175,11047,-1
Ticonderoga Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,156,4853,-1
Tonawanda,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,666,14475,-1
Tonawanda Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,2488,55706,-1
Troy,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,5560,46861,-1
Tuckahoe Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,24,6196,-1
Tupper Lake Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,221,3740,-1
Tuxedo Park Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,0,713,-1
Tuxedo Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,6,2960,-1
Ulster Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,980,12469,-1
Vernon Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,38,1125,-1
Vestal Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1122,27146,-1
Walden Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,160,6991,-1
Wallkill Town,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1772,27941,-1
Walton Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,116,2739,-1
Wappingers Falls Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,342,6072,-1
Warsaw Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,156,3527,-1
Washingtonville Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,164,6122,-1
Waterford Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,190,8520,-1
Waterloo Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,347,4905,-1
Watervliet,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,565,9320,-1
Watkins Glen Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,190,1951,-1
Waverly Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,260,4216,-1
Wayland Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,54,1746,-1
Webster Town and Village,NY,-1,-1,-1,-1,-1,-1,-1.0,143.7,1100,41839,-1
