DataSourceName,DataSourceCode,StationID,ActualStationID,Latitude_DD,Longitude_DD,SampleDate,SampleTime,ActivityDepth,ActivityDepthUnit,Characteristic,ResultValue,ResultUnit,ValueQualifier,ResultComment,WaterbodyID,WaterbodyName
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2013-08-21 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,52.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2013-12-27 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,78.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2014-01-27 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,36.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2014-08-08 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,58.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2014-10-22 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,57.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2014-12-14 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,42.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-02-21 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,55.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-02-21 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,82.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-03-25 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,49.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-03-25 00:00:00.000,00:00:00,0.5,m,Nitrogen,1410.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-04-18 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,48.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-05-20 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,43.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-08-16 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,85.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-08-16 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,98.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-09-14 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,68.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-09-14 00:00:00.000,00:00:00,0.5,m,Nitrogen,1700.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-11-13 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,44.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-11-13 00:00:00.000,00:00:00,0.5,m,Nitrogen,1300.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2015-12-13 00:00:00.000,00:00:00,0.5,m,Nitrogen,1270.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2016-04-13 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,36.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2016-04-13 00:00:00.000,00:00:00,0.5,m,Nitrogen,1120.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2016-08-16 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,67.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2016-11-19 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,50.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-01-14 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,39.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-02-17 00:00:00.000,00:00:00,0.5,m,Nitrogen,1650.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-03-17 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,67.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-03-17 00:00:00.000,00:00:00,0.5,m,Nitrogen,1910.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-06-16 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,64.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-08-20 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,47.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-08-20 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,60.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-10-28 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,76.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-12-02 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,31.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2017-12-02 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,51.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2018-02-10 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,44.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2018-04-06 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,33.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2018-06-29 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,34.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-2,27.34018301,-81.26998299,2018-08-31 00:00:00.000,00:00:00,0.5,m,Nitrogen,1370.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2009-06-17 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2010-03-24 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2010-05-25 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-04-17 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-08-08 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.30000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-04-18 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-05-20 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-03-12 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-04-13 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-05-14 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-09-07 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-11-19 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2017-02-17 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.00000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2017-09-24 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2018-02-10 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2018-04-06 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,2.50000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2018-06-29 00:00:00.000,00:00:00,0.5,m,Secchi disk depth,1.80000000,ft,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2009-03-19 00:00:00.000,00:00:00,0.5,m,Nitrogen,1650.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2009-04-09 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,82.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2009-07-14 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,36.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2009-07-14 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,44.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2009-09-18 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,48.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2009-11-15 00:00:00.000,00:00:00,0.5,m,Nitrogen,1850.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2010-01-20 00:00:00.000,00:00:00,0.5,m,Nitrogen,1580.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2010-05-25 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,30.90000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2010-05-25 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,40.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2010-09-06 00:00:00.000,00:00:00,0.5,m,Nitrogen,1450.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2013-04-26 00:00:00.000,00:00:00,0.5,m,Nitrogen,1680.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2013-06-19 00:00:00.000,00:00:00,0.5,m,Nitrogen,1620.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2013-08-21 00:00:00.000,00:00:00,0.5,m,Nitrogen,950.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2013-11-07 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,53.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2013-11-20 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,63.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2013-12-27 00:00:00.000,00:00:00,0.5,m,Nitrogen,1880.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-01-27 00:00:00.000,00:00:00,0.5,m,Nitrogen,1570.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-04-17 00:00:00.000,00:00:00,0.5,m,Nitrogen,2490.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-06-27 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,64.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-06-27 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,67.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-08-08 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,45.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-09-15 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,42.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-09-15 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,45.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-10-22 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,43.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2014-12-14 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,44.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-01-19 00:00:00.000,00:00:00,0.5,m,Nitrogen,1230.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-02-21 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,81.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-02-21 00:00:00.000,00:00:00,0.5,m,Nitrogen,1650.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-03-25 00:00:00.000,00:00:00,0.5,m,Nitrogen,1380.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-04-18 00:00:00.000,00:00:00,0.5,m,Nitrogen,1890.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-08-16 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,75.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-08-16 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,83.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-11-13 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,43.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2015-12-13 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,90.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-04-13 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,37.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-04-13 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,51.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-05-14 00:00:00.000,00:00:00,0.5,m,Nitrogen,1620.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-08-16 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,65.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-09-07 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,85.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-09-07 00:00:00.000,00:00:00,0.5,m,Nitrogen,1800.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-11-19 00:00:00.000,00:00:00,0.5,m,Chlorophyll a, uncorrected for pheophytin,27.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-11-19 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,48.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2016-11-19 00:00:00.000,00:00:00,0.5,m,Nitrogen,910.00000000,ug/l,,,1001006,Istokpoga, Lake
LAKEWATCH Volunteer Water Quality Monitoring,LAKEWATCH_V,Istokpoga-Highlands,Highlands-Istokpoga-3,27.34018301,-81.26998299,2017-03-17 00:00:00.000,00:00:00,0.5,m,Phosphorus as P,82.00000000,ug/l,,,1001006,Istokpoga, Lake
